time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
8087.524,-0.008016347,-0.01777354,0.0332031,-0.1453144,-0.05102713,-0.0007338135,0.08727026,0.09755665,-0.2261829,354.5207,354.9362,356.7629,1.238584,-2.164268,-0.1503293,3.071557,1.301698,-1.307191,-0.5525918,-0.5798303,-0.2141992,14.77596,269.0743,329.1586,-1.138283,-2.336381,-0.3798231,2.688754,-2.40203,1.83504,0.7502672,-0.5610402,-0.1214226,17.55374,95.74685,39.99077,
8101.677,-0.006550374,-0.01697751,0.03171052,-0.144028,-0.02188487,-0.008476519,0.08720136,0.09737034,-0.2257967,354.6179,354.9109,356.7433,1.341323,-2.054136,-0.125629,3.020223,1.378426,-1.544572,-0.5323226,-0.6029139,-0.2149836,17.36117,269.3272,327.6051,-1.238218,-2.223298,-0.3945065,2.566699,-2.453677,1.58769,0.7314715,-0.5869625,-0.12647,19.76674,96.35438,41.93352,
8115.799,-0.005692073,-0.01452096,0.0300389,-0.131109,0.01169232,0.01947273,0.08714437,0.09728144,-0.2254195,354.685,354.8737,356.6443,1.420794,-1.938906,-0.08076714,3.027977,1.131477,-1.875787,-0.5123127,-0.6244169,-0.2160648,19.93532,270.4786,326.3347,-1.346388,-2.09155,-0.3871821,2.479413,-2.353719,1.432906,0.7109489,-0.610949,-0.1309662,21.91074,96.68754,43.66856,
8129.586,-0.004251907,-0.01176996,0.02854723,-0.1087118,0.02931497,0.05239838,0.08714652,0.09714723,-0.2251105,354.7163,354.8592,356.5424,1.479495,-1.81187,-0.07096888,2.877423,1.041806,-1.911219,-0.4919369,-0.6445565,-0.2179199,22.22405,271.3138,325.3476,-1.434861,-1.979054,-0.3620074,2.524468,-2.162958,1.448787,0.6902351,-0.6336957,-0.1355206,24.20955,96.50811,45.26566,
8143.354,-0.002434667,-0.009300927,0.0265938,-0.08749947,0.0200067,0.0670694,0.08716369,0.09703268,-0.224844,354.743,354.8863,356.478,1.51808,-1.688661,-0.1005789,2.595126,1.245181,-1.601191,-0.4710777,-0.6635265,-0.2200421,24.27697,271.2238,324.4858,-1.510907,-1.863465,-0.347848,2.544696,-2.039766,1.420263,0.6691648,-0.6547773,-0.1403638,26.533,96.29397,46.7159,
8157.438,-0.0001190677,-0.007892705,0.02429308,-0.06065645,0.005690361,0.04182311,0.08718991,0.09689792,-0.2245965,354.7533,354.9021,356.5118,1.548938,-1.580859,-0.137358,2.393673,1.614848,-1.175642,-0.4498888,-0.6812207,-0.2219463,26.49726,270.4991,323.6864,-1.570605,-1.745133,-0.3552027,2.46882,-2.005853,1.224761,0.6476471,-0.6744328,-0.1456274,28.76925,96.37289,47.93744,
8171.433,0.0003443377,-0.00656634,0.02160625,-0.04234283,-0.002123808,0.008215942,0.08716536,0.09683201,-0.224359,354.7765,354.9019,356.5537,1.576466,-1.494322,-0.1380725,2.384132,1.771272,-1.05124,-0.4288321,-0.6976622,-0.2230923,28.96343,270.2348,322.8734,-1.617482,-1.630803,-0.374752,2.312136,-2.113786,1.034372,0.6257024,-0.6927943,-0.1509275,30.92693,96.8537,49.33208,
8185.298,-0.0001573156,-0.004443295,0.01868304,-0.02082116,0.01487962,0.003669325,0.08716011,0.09678464,-0.2240925,354.7581,354.853,356.5315,1.595995,-1.399052,-0.1117516,2.421483,1.68422,-1.191561,-0.407872,-0.7123588,-0.2240251,31.35774,270.6932,322.0683,-1.658057,-1.519796,-0.3924927,2.092139,-2.282484,0.9548097,0.6031981,-0.7097977,-0.1557957,32.93745,97.63633,51.10316,
8199.29,-0.001630197,-0.001670011,0.01606629,0.01249539,0.02879182,0.004172087,0.08710814,0.09682855,-0.2239256,354.6936,354.809,356.5339,1.600406,-1.273295,-0.081541,2.359548,1.46896,-1.395588,-0.3871038,-0.7249163,-0.2249249,33.39524,271.5339,321.3015,-1.69336,-1.411638,-0.3845772,1.95491,-2.266933,1.021168,0.5801889,-0.7254675,-0.1602598,34.81218,98.04626,52.8222,
8213.209,-0.002822828,0.001142557,0.01366217,0.05844466,0.04776514,-0.0004036035,0.08704448,0.09691088,-0.2237883,354.5826,354.7308,356.5606,1.584911,-1.146578,-0.06789698,2.220172,1.2692,-1.375757,-0.3669531,-0.7363407,-0.2262122,35.13638,272.3212,320.8929,-1.722838,-1.325377,-0.3605849,1.97992,-2.19024,1.184825,0.5571598,-0.7401386,-0.1644464,36.82911,97.97428,54.43544,
8226.76,-0.003889269,0.003899502,0.01165773,0.10731,0.05982205,-0.01189343,0.08696699,0.0970301,-0.2236729,354.4388,354.6543,356.6139,1.55294,-1.036445,-0.07906049,1.97392,1.300764,-1.078952,-0.3473613,-0.7470698,-0.2276931,36.73569,272.3623,320.6198,-1.748689,-1.229884,-0.3312025,2.125546,-2.107707,1.35658,0.5343565,-0.7531131,-0.1688679,39.1037,97.42823,55.8003,
8240.934,-0.004757128,0.006289878,0.008972852,0.1405801,0.07023329,-0.01281577,0.08688164,0.09717613,-0.2236085,354.2981,354.5719,356.6365,1.520058,-0.949917,-0.09726566,1.757963,1.586691,-0.76276,-0.328225,-0.7568864,-0.2287506,38.60888,271.7,320.1169,-1.75418,-1.132507,-0.3315393,2.111052,-2.153399,1.204268,0.5122453,-0.7648437,-0.1738095,41.39032,97.43172,56.9704,
8254.894,-0.006733573,0.0063572,0.005170325,0.1495615,0.07341135,0.008246305,0.08675361,0.09727208,-0.2236333,354.1805,354.5111,356.6006,1.487952,-0.869361,-0.09222524,1.691817,1.772128,-0.6965904,-0.3097629,-0.7653034,-0.2291207,40.67838,271.2839,319.4522,-1.7357,-1.033046,-0.3562002,1.821084,-2.302194,0.8339127,0.4906929,-0.7754465,-0.1789406,43.37761,98.43958,58.3412,
8268.716,-0.008574083,0.004893821,-0.0001804092,0.1271675,0.0777861,0.001904734,0.08662581,0.09731333,-0.2237868,354.1455,354.4369,356.6336,1.449983,-0.7759091,-0.0581551,1.747112,1.651229,-0.9246032,-0.2921084,-0.7721113,-0.228955,42.60926,271.7682,318.8085,-1.704372,-0.9358777,-0.3906728,1.350482,-2.594945,0.4165625,0.4697844,-0.7848479,-0.1836185,45.18065,100.6555,60.40589,
8282.381,-0.01024778,0.002562864,-0.005549407,0.1001211,0.08298805,-0.04214424,0.08647728,0.09729867,-0.2240081,354.1298,354.3348,356.7516,1.393064,-0.6676876,-0.01855107,1.685023,1.299101,-1.050208,-0.2753468,-0.7777557,-0.2286366,43.92884,272.69,318.5369,-1.660987,-0.8328188,-0.3855721,1.009866,-2.679447,0.3358349,0.4496249,-0.7925997,-0.1868561,46.70132,102.6639,62.75822,
8296.53,-0.01110621,0.001566477,-0.01058211,0.08664279,0.09705121,-0.1118863,0.08630276,0.09729314,-0.2242799,354.1202,354.1851,356.9566,1.327416,-0.5754262,0.01328571,1.611466,1.097663,-1.045547,-0.2595289,-0.7829274,-0.2280502,45.19736,273.5007,318.4238,-1.592204,-0.7111729,-0.3043652,1.197195,-2.418761,0.7961898,0.4309772,-0.7982308,-0.1883823,48.28533,102.6518,64.58953,
8310.512,-0.01025742,0.002880119,-0.01400581,0.1082269,0.1225895,-0.1934409,0.08618021,0.09736168,-0.2245607,354.0441,353.9814,357.241,1.258355,-0.5033222,0.0489859,1.583139,1.039798,-1.141225,-0.2450835,-0.7874068,-0.2265618,46.64022,274.2709,318.1022,-1.504533,-0.5961864,-0.2183784,1.476549,-2.03597,1.025937,0.4145381,-0.8025082,-0.1898494,49.96271,101.7075,65.37003,
8324.3,-0.008621582,0.006278015,-0.0163956,0.1504269,0.1496889,-0.2431677,0.08607769,0.09753548,-0.2248406,353.9117,353.7608,357.4962,1.174223,-0.4300874,0.09565462,1.540239,0.8996909,-1.362698,-0.2322932,-0.7906098,-0.224315,47.92762,275.2862,317.6253,-1.377185,-0.4806694,-0.1566109,1.530111,-1.613193,0.5996528,0.400642,-0.8057795,-0.1914857,51.42401,100.945,64.85566,
8338.337,-0.006569901,0.009802568,-0.01754985,0.1866857,0.1798137,-0.2246476,0.08608818,0.09784988,-0.2251296,353.7532,353.5363,357.61,1.083847,-0.3621747,0.1417644,1.522428,0.6995695,-1.523461,-0.2209919,-0.7930197,-0.2216923,49.03428,276.6586,317.3987,-1.22573,-0.3883249,-0.1292095,1.295771,-1.491375,-0.119635,0.3893319,-0.8087472,-0.1928864,52.84283,101.398,64.3651,
8352.33,-0.004289965,0.01185888,-0.01842876,0.1914709,0.2140521,-0.1282108,0.08603549,0.09800538,-0.2253914,353.615,353.3279,357.539,0.9466151,-0.2756296,0.1896498,1.395934,0.4140039,-1.451617,-0.2127567,-0.7940313,-0.2184852,49.65592,278.05,317.5566,-1.060391,-0.318437,-0.1003058,1.033333,-1.5375,-0.4014108,0.3804933,-0.8111145,-0.1929029,54.20564,102.393,64.76036,
8366.041,-0.001423084,0.01196919,-0.01933229,0.1566906,0.2434038,-0.01649098,0.08609247,0.09816016,-0.2256722,353.5355,353.1274,357.384,0.7825429,-0.1861125,0.2427543,1.298356,0.1077256,-1.325858,-0.2070764,-0.7938926,-0.2144183,49.99585,279.6166,318.017,-0.8734273,-0.2509066,-0.03640309,1.045572,-1.358402,-0.1098652,0.3746395,-0.8123336,-0.1915156,55.29048,102.2287,65.20398,
8380.332,0.001850952,0.01101637,-0.01958118,0.1187789,0.249683,0.04900824,0.08618855,0.09829893,-0.2259464,353.4765,352.9586,357.2804,0.5960528,-0.09944925,0.3003691,1.244554,-0.1854484,-1.124797,-0.2044987,-0.7929668,-0.2095654,50.12474,281.3968,318.8764,-0.649854,-0.1676942,0.04846083,1.124336,-0.7936362,0.386645,0.3723019,-0.8122113,-0.1892966,55.63039,100.5529,64.87746,
8394.147,0.005954303,0.01056208,-0.02026312,0.09046642,0.2406862,0.06859512,0.08644986,0.09841914,-0.2262688,353.4266,352.8008,357.2155,0.387923,-0.01655722,0.3515214,1.127021,-0.38632,-0.8145684,-0.2050165,-0.7911479,-0.2042298,50.03242,282.881,319.8627,-0.3925178,-0.08011889,0.1250042,0.9892966,-0.1130864,0.5767524,0.3737048,-0.8113571,-0.1866392,55.23701,98.5866,63.8623,
8408.049,0.01051156,0.009809583,-0.02016169,0.08179553,0.2204299,0.08214282,0.0868063,0.09848355,-0.2265368,353.3481,352.6749,357.136,0.1633271,0.06379581,0.3948883,0.9554431,-0.5491637,-0.3356394,-0.2084777,-0.7884472,-0.198405,49.5925,284.0549,321.1253,-0.1218788,-0.004722898,0.174548,0.6112688,0.2844765,0.3496546,0.3789289,-0.8100227,-0.1834873,54.59067,97.72572,62.97466,
8421.787,0.01553928,0.008384494,-0.02016029,0.07191949,0.1879043,0.08823114,0.08721209,0.09849625,-0.2268414,353.2927,352.5955,357.0612,-0.06424853,0.1362864,0.4264491,0.775965,-0.6019337,0.1858423,-0.2147332,-0.7850894,-0.1924131,49.0129,284.8803,322.5404,0.1466013,0.06010542,0.208563,0.1583058,0.4038064,-0.1268642,0.3877179,-0.8078769,-0.1795584,53.98533,97.93157,62.23085,
8435.976,0.02023707,0.005604317,-0.02039554,0.04365897,0.1430482,0.1082045,0.08758998,0.09845627,-0.2271314,353.2819,352.5823,356.9294,-0.2874916,0.202962,0.4464964,0.5812495,-0.6032071,0.6190659,-0.2238387,-0.7809787,-0.1862958,48.33321,285.4184,323.9058,0.4083216,0.1293298,0.2471908,-0.2770828,0.5200562,-0.6407578,0.3995843,-0.8045972,-0.1746631,53.20207,98.41045,61.17866,
8449.702,0.0251359,0.001106978,-0.0210444,-0.00261572,0.09902354,0.1355978,0.08804464,0.09833134,-0.2274547,353.3199,352.6076,356.7597,-0.5079131,0.2747645,0.4643982,0.3524287,-0.734955,0.877309,-0.2356644,-0.7758586,-0.1798465,47.3144,285.8858,325.0189,0.6535482,0.210042,0.2967393,-0.6089689,0.7514624,-1.053837,0.4138488,-0.7999477,-0.1691401,52.12402,98.4789,59.52671,
8463.514,0.02928613,-0.004188834,-0.02179301,-0.05592873,0.04884395,0.1535265,0.08851218,0.09819214,-0.2278066,353.4063,352.6839,356.597,-0.697422,0.3457368,0.474746,0.07717131,-0.9463641,1.087666,-0.2493013,-0.770017,-0.1735121,45.86778,286.2337,325.9568,0.8750349,0.2982573,0.3449731,-0.8904889,0.9783444,-1.31642,0.4304882,-0.7941747,-0.1630952,50.82323,98.37125,57.70937,
8477.586,0.03297832,-0.008491499,-0.02328503,-0.1055899,0.002915413,0.1556041,0.08901978,0.09805845,-0.228189,353.5193,352.7831,356.455,-0.914519,0.4307527,0.4670669,-0.3871721,-1.074721,1.39454,-0.2662344,-0.7630112,-0.1674497,43.95258,285.8595,326.5854,1.10229,0.4046728,0.3911799,-1.262188,1.175744,-1.536505,0.45008,-0.7866899,-0.1561985,49.1988,98.46626,55.87233,
8491.582,0.03581688,-0.01129737,-0.0249255,-0.1350024,-0.03695125,0.1470411,0.08955908,0.09789232,-0.2285905,353.6205,352.8953,356.3354,-1.113871,0.5111856,0.4434451,-0.8642047,-0.9518522,1.673429,-0.285271,-0.7549031,-0.1614562,42.11077,284.7995,326.9908,1.277299,0.5077342,0.4302443,-1.553975,1.317473,-1.675184,0.4706372,-0.7778692,-0.1490332,47.48838,98.50835,53.96839,
8505.254,0.03783001,-0.01289741,-0.02653391,-0.1442007,-0.07243539,0.1315748,0.09012485,0.09769873,-0.2289863,353.7086,353.027,356.2459,-1.287491,0.5959671,0.4226261,-1.172054,-0.7455027,1.889325,-0.3060819,-0.7452472,-0.1553379,40.44423,283.6461,327.5472,1.431901,0.6253443,0.4716933,-1.793573,1.47278,-1.743771,0.492738,-0.7672243,-0.1412106,45.58556,98.37257,51.94168,
8519.497,0.03916369,-0.01379772,-0.02803103,-0.1429426,-0.1045185,0.1192086,0.09068251,0.09746522,-0.2294197,353.782,353.1806,356.1584,-1.439051,0.7025874,0.4087228,-1.39314,-0.6692824,2.104793,-0.3283857,-0.7336652,-0.1495131,38.55172,282.7246,328.4099,1.564097,0.7531596,0.5095398,-1.992951,1.588153,-1.852847,0.5160446,-0.7547321,-0.1331749,43.60682,98.14504,49.69273,
8533.419,0.03977976,-0.01319169,-0.0296177,-0.1491379,-0.1262721,0.1204172,0.09129071,0.09732156,-0.2299542,353.8802,353.3379,356.0371,-1.573377,0.8292235,0.3959316,-1.593852,-0.6658701,2.317689,-0.3521075,-0.7201815,-0.1438295,36.4081,281.9401,329.486,1.672496,0.8852825,0.5389225,-2.139064,1.609878,-1.997428,0.540504,-0.7403361,-0.1249287,41.70828,97.94553,47.31083,
8547.074,0.03980801,-0.01202234,-0.03079836,-0.1412633,-0.150191,0.1223873,0.09189939,0.09715027,-0.2304907,353.937,353.5175,355.9355,-1.676674,0.950336,0.3816923,-1.830233,-0.6476817,2.471267,-0.376581,-0.7053981,-0.1384557,34.0741,281.0917,330.5677,1.763591,1.025707,0.5578182,-2.299073,1.589658,-2.227633,0.5658877,-0.723744,-0.1167426,39.80728,97.78088,44.63412,
8561.233,0.03952252,-0.01055599,-0.03169795,-0.1290445,-0.1649922,0.1243955,0.09244752,0.09700285,-0.230957,353.9815,353.6931,355.835,-1.781185,1.101143,0.3616546,-2.103217,-0.6186854,2.53053,-0.4025463,-0.6877838,-0.133365,31.55939,280.1633,331.5188,1.834024,1.173702,0.5666716,-2.431433,1.557442,-2.445158,0.5915809,-0.7050561,-0.1088104,37.9001,97.55435,41.74924,
8575.194,0.03839415,-0.009349141,-0.03213435,-0.1255113,-0.1769169,0.1346602,0.09294176,0.09689055,-0.2314014,354.0463,353.8784,355.7059,-1.866373,1.263521,0.3388658,-2.361514,-0.5948868,2.557082,-0.4292345,-0.6677849,-0.1285398,28.89262,279.2838,332.4824,1.878557,1.307515,0.5719925,-2.526991,1.557208,-2.425389,0.6173418,-0.6849441,-0.1007916,35.84932,97.20773,39.16268,
8589.04,0.03712924,-0.009523449,-0.03197586,-0.1287017,-0.1879303,0.1375083,0.09341002,0.09671475,-0.2318287,354.1204,354.0724,355.5954,-1.929447,1.438566,0.3144977,-2.6348,-0.5751951,2.569034,-0.4560261,-0.6453565,-0.1241248,25.99677,278.4463,333.4674,1.916387,1.477233,0.5749774,-2.691267,1.65751,-2.229369,0.6433517,-0.6617245,-0.09280735,33.35126,96.69244,36.8978,
8602.861,0.0359848,-0.0113543,-0.03160392,-0.1415909,-0.1929562,0.1334525,0.09385347,0.09651902,-0.232224,354.2246,354.2625,355.4904,-1.965169,1.61955,0.2873588,-2.829527,-0.5418156,2.543006,-0.4827773,-0.6202447,-0.1202772,23.08597,277.7323,334.4918,1.934752,1.654374,0.5704218,-2.905522,1.741873,-2.020309,0.6690478,-0.6361642,-0.08519486,30.56421,96.16849,34.82384,
8616.89,0.03425197,-0.01330832,-0.03021553,-0.1669109,-0.193429,0.1234879,0.09425187,0.09636185,-0.2325816,354.3696,354.4407,355.3917,-1.974872,1.810493,0.2509921,-3.018114,-0.451456,2.57637,-0.5091004,-0.5924172,-0.1170622,20.07405,276.9854,335.6692,1.932699,1.833725,0.557448,-3.077113,1.753238,-1.94519,0.6944087,-0.6081116,-0.07795741,27.7755,95.66617,32.67916,
8630.838,0.03210564,-0.013849,-0.02799871,-0.1778978,-0.1872558,0.1088971,0.09464908,0.09622476,-0.2329016,354.4905,354.605,355.3167,-1.957993,2.000876,0.2024376,-3.191239,-0.2707513,2.698177,-0.5345603,-0.5624043,-0.1147589,16.99666,276.1075,337.1356,1.913728,2.007943,0.5323839,-3.145638,1.672271,-2.138113,0.7193856,-0.5777352,-0.0717022,25.25246,95.17943,30.05233,
8644.579,0.02990889,-0.01295838,-0.02459005,-0.1648534,-0.1803793,0.09155745,0.09501863,0.09609441,-0.2331214,354.5691,354.7554,355.2681,-1.91905,2.155952,0.1534279,-3.32245,-0.03403163,2.747249,-0.5589647,-0.5312298,-0.1129387,13.97063,275.1126,338.6415,1.879522,2.183017,0.4895728,-3.261323,1.484451,-2.369998,0.7434962,-0.545015,-0.06624408,22.75294,94.94516,27.28734,
8658.696,0.02780507,-0.01192144,-0.0206822,-0.1437141,-0.1706068,0.07409211,0.09536409,0.09588625,-0.2333188,354.6306,354.8894,355.232,-1.848514,2.321661,0.09332815,-3.4417,0.2468569,2.741317,-0.5817811,-0.4974135,-0.1119565,10.95937,273.9663,340.1675,1.805286,2.412363,0.4186092,-3.522753,1.216747,-2.488114,0.7654797,-0.5082286,-0.06190365,19.99104,95.04963,24.63684,
8672.672,0.02596877,-0.01117762,-0.01669261,-0.1375306,-0.1554453,0.05241568,0.09569478,0.09569763,-0.2334824,354.7328,355.0022,355.2119,-1.749399,2.473641,0.03585353,-3.573653,0.5233151,2.624961,-0.6026052,-0.4619419,-0.1114517,7.891588,272.7455,341.5598,1.726396,2.569272,0.3660926,-3.774206,0.9708174,-2.437863,0.786213,-0.4716931,-0.05764355,17.03318,95.2336,22.25756,
8686.385,0.02365559,-0.01069723,-0.01214607,-0.1379777,-0.1384057,0.04136716,0.09596705,0.09553546,-0.2335577,354.8333,355.1016,355.1771,-1.624167,2.612937,-0.005219936,-3.649119,0.6690198,2.416234,-0.6213016,-0.4249195,-0.1111841,4.82109,271.7757,342.8127,1.607274,2.743367,0.3067657,-3.98625,0.7706375,-2.416828,0.8043767,-0.4324962,-0.05452264,13.95485,95.36134,19.78821,
8700.511,0.02060649,-0.009195982,-0.006972488,-0.1292191,-0.1160247,0.04768409,0.09617066,0.09550213,-0.2335267,354.9019,355.1793,355.1125,-1.479347,2.744363,-0.03253397,-3.690454,0.7051618,2.196079,-0.6379255,-0.3861679,-0.1113074,1.737887,271.1078,344.0134,1.460639,2.899091,0.2501203,-4.089684,0.6444657,-2.480349,0.8201532,-0.3919996,-0.05234924,10.93757,95.29335,17.11668,
8714.405,0.01736191,-0.005577815,-0.002140488,-0.1082747,-0.094469,0.06411868,0.09642696,0.09542338,-0.2335892,354.9333,355.2435,355.0298,-1.320455,2.878602,-0.05174825,-3.815461,0.6889302,1.963839,-0.6523107,-0.3457443,-0.1119622,358.4113,270.7267,345.0998,1.292146,3.034876,0.1910855,-4.19005,0.5181115,-2.588958,0.8333806,-0.3506849,-0.05118672,7.874002,95.15764,14.2853,
8728.358,0.01386893,-0.001293167,0.002435994,-0.07327718,-0.08304045,0.07502862,0.09652448,0.09549332,-0.2334847,354.9158,355.3118,354.964,-1.148339,3.010258,-0.07759169,-4.041607,0.8201021,1.69063,-0.6643253,-0.3041856,-0.1131785,354.7426,270.3126,345.9537,1.108091,3.144672,0.1329743,-4.310917,0.3444921,-2.634043,0.8439864,-0.3089277,-0.05059231,4.68052,95.06573,11.49855,
8742.067,0.01057717,0.001935952,0.006598465,-0.04323572,-0.07229853,0.08282582,0.09658146,0.09558386,-0.2333369,354.8952,355.3696,354.8972,-0.9665876,3.123608,-0.1186695,-4.207481,1.198007,1.463762,-0.6739258,-0.2623096,-0.1149626,350.9507,269.4897,346.7688,0.915453,3.224129,0.08268195,-4.354924,0.1691974,-2.518885,0.8518732,-0.2660416,-0.0503749,1.504642,94.98145,9.073044,
8756.311,0.00718188,0.004016594,0.01026622,-0.0389995,-0.06741079,0.07714487,0.09659672,0.09568275,-0.2331285,354.9299,355.4293,354.8501,-0.7761791,3.210853,-0.1626906,-4.207695,1.571093,1.396728,-0.6808915,-0.2196421,-0.1170871,347.3281,268.4212,347.9402,0.7183214,3.281334,0.04133079,-4.393655,0.03726929,-2.283711,0.8571849,-0.2229086,-0.05086112,358.219,94.78652,7.023343,
8770.128,0.003994616,0.004912484,0.01397086,-0.02907583,-0.06384028,0.06947825,0.09657717,0.09577252,-0.2328439,354.9204,355.4834,354.812,-0.5709676,3.27571,-0.1989092,-4.175039,1.784786,1.426047,-0.6846651,-0.1762764,-0.1197978,343.7798,267.4685,349.4728,0.5156345,3.320079,-0.007333908,-4.468047,-0.1858462,-1.955032,0.859875,-0.1798498,-0.05221819,354.7519,94.71506,5.374973,
8783.926,0.001365286,0.006342916,0.01684405,-0.01380147,-0.06349336,0.05449694,0.09653521,0.09589463,-0.2325454,354.9001,355.5378,354.8037,-0.3538778,3.310368,-0.2315332,-4.124159,1.917635,1.467791,-0.6854016,-0.1329542,-0.1229576,340.308,266.5959,351.2303,0.3104438,3.337149,-0.06632891,-4.549167,-0.531304,-1.713277,0.8598794,-0.1371645,-0.05434192,351.1649,94.90952,3.725387,
8798.005,-0.001123297,0.008294331,0.01949209,0.01246897,-0.06667914,0.05296004,0.09636974,0.09612688,-0.232182,354.8331,355.5976,354.7658,-0.1651571,3.31746,-0.2525907,-4.040848,2.00741,1.397934,-0.6843069,-0.08992174,-0.126234,336.9345,265.8699,352.8722,0.1034197,3.332987,-0.1253534,-4.601046,-0.891125,-1.52221,0.8572692,-0.09515007,-0.05722516,347.5005,95.21535,2.077384,
8811.76,-0.003557077,0.01051967,0.02156904,0.03650045,-0.06845455,0.05839614,0.0962534,0.09632254,-0.2319069,354.7568,355.6542,354.7227,0.04865968,3.307634,-0.2751231,-3.981859,2.143724,1.249597,-0.679877,-0.04718184,-0.1301949,333.4862,265.2248,354.3721,-0.1012561,3.302942,-0.1863368,-4.583981,-1.244524,-1.403853,0.8522965,-0.05415357,-0.06087905,343.8741,95.64453,0.3432317,
8825.478,-0.006350571,0.0123664,0.02321883,0.05707372,-0.06964681,0.07076114,0.09606671,0.09652021,-0.2315826,354.6703,355.7174,354.6613,0.232655,3.280721,-0.3034249,-3.832896,2.514113,1.022742,-0.6735359,-0.005408483,-0.134298,329.9384,264.1075,355.7215,-0.2921737,3.244443,-0.2448346,-4.4741,-1.565072,-1.356584,0.8454231,-0.0144031,-0.0651175,340.4137,96.21935,358.4449,
8839.726,-0.008680563,0.01309257,0.02390844,0.0716714,-0.06967849,0.07532759,0.09590292,0.09668744,-0.2312541,354.5833,355.7755,354.6174,0.4404553,3.231785,-0.3394235,-3.611699,2.945898,0.8350863,-0.66401,0.03528897,-0.1388509,326.3677,262.5536,357.2088,-0.4447952,3.17458,-0.2948046,-4.269073,-1.891422,-1.314657,0.8371501,0.02427263,-0.06963415,337.1669,97.07728,356.443,
8853.713,-0.01058398,0.01308449,0.02413695,0.07309119,-0.07475328,0.05785434,0.09572935,0.09687437,-0.2309313,354.5283,355.8393,354.6278,0.6641809,3.149229,-0.3811973,-3.433022,3.139014,0.9088814,-0.6515386,0.07441218,-0.1440141,323.0933,260.7754,359.5281,-0.6472487,3.049494,-0.3531995,-3.961153,-2.145292,-1.268096,0.825091,0.06095397,-0.07480968,334.2604,98.15447,354.3687,
8867.32,-0.01205257,0.01310213,0.02397595,0.08060873,-0.07684553,0.03975967,0.09550524,0.09704144,-0.2306972,354.4426,355.8919,354.639,0.8432418,3.051379,-0.4134877,-3.360557,3.110673,1.138282,-0.6379695,0.1119898,-0.1494525,320.1526,258.9873,2.62825,-0.7982976,2.942735,-0.3844032,-3.739008,-2.360239,-1.139397,0.8123563,0.09659301,-0.07993209,331.27,99.21964,352.3801,
8881.414,-0.01359854,0.01332153,0.02338982,0.09429868,-0.07621296,0.02647657,0.09524441,0.09719972,-0.2304463,354.3362,355.9395,354.6539,1.009464,2.93357,-0.4379027,-3.254426,3.104461,1.297868,-0.6221818,0.147805,-0.154741,317.4536,256.9617,6.059939,-0.9439299,2.826596,-0.4095281,-3.531353,-2.599625,-0.9844857,0.7978753,0.1304366,-0.08512282,328.2646,100.4825,350.3597,
8895.417,-0.0148577,0.01307578,0.02289122,0.1032092,-0.07218552,0.0007948104,0.09501362,0.09735154,-0.2301526,354.2509,355.9659,354.7172,1.162904,2.801993,-0.4452141,-3.173494,3.039423,1.308218,-0.6045901,0.1818252,-0.159979,314.8952,255.1365,9.410528,-1.079213,2.702572,-0.4216834,-3.384156,-2.811749,-0.8115516,0.7821057,0.1624359,-0.0902136,325.1698,101.7795,348.3057,
8909.304,-0.01612787,0.01226872,0.0219933,0.1087281,-0.056892,-0.01998867,0.09476686,0.09749857,-0.229887,354.1695,355.9682,354.7702,1.305427,2.659667,-0.4491703,-3.173305,3.039363,1.304974,-0.5854626,0.2138323,-0.1654126,312.3088,253.2335,13.06391,-1.197999,2.570799,-0.4210912,-3.214159,-2.961277,-0.6208155,0.7651671,0.1926482,-0.09516783,322.1211,103.0809,346.3051,
8923.108,-0.01655568,0.01154449,0.02074153,0.1073927,-0.03422375,-0.044409,0.09453607,0.09765521,-0.2296386,354.0961,355.9328,354.8533,1.413506,2.528081,-0.4516858,-3.128004,3.132177,1.273641,-0.5657722,0.2440628,-0.1706763,309.763,250.9984,17.04444,-1.293777,2.432004,-0.4132019,-2.989745,-2.964488,-0.4710699,0.7473414,0.221286,-0.1000281,319.3643,104.2932,344.3836,
8937.165,-0.01610149,0.0100327,0.01889825,0.1010874,-0.01732586,-0.08936189,0.09433913,0.09771846,-0.2294393,354.0547,355.8932,355.0095,1.51558,2.369526,-0.4473947,-3.047072,3.249258,1.199729,-0.5449558,0.2717893,-0.1756835,307.2815,248.5298,21.2542,-1.367975,2.295494,-0.4042313,-2.848988,-2.870651,-0.4811095,0.7290028,0.248367,-0.1050149,316.8481,105.4369,342.1653,
