time,headset_vel.x,headset_vel.y,headset_vel.z,headset_angularVel.x,headset_angularVel.y,headset_angularVel.z,headset_pos.x,headset_pos.y,headset_pos.z,headset_rot.x,headset_rot.y,headset_rot.z,controller_left_vel.x,controller_left_vel.y,controller_left_vel.z,controller_left_angularVel.x,controller_left_angularVel.y,controller_left_angularVel.z,controller_left_pos.x,controller_left_pos.y,controller_left_pos.z,controller_left_rot.x,controller_left_rot.y,controller_left_rot.z,controller_right_vel.x,controller_right_vel.y,controller_right_vel.z,controller_right_angularVel.x,controller_right_angularVel.y,controller_right_angularVel.z,controller_right_pos.x,controller_right_pos.y,controller_right_pos.z,controller_right_rot.x,controller_right_rot.y,controller_right_rot.z
5387.016,0.08290673,-0.001042303,0.02820032,0.005106359,-0.168993,-0.05539027,0.1041868,0.07700373,-0.2550182,4.388563,357.3871,355.0536,1.078552,0.7300191,-0.164211,2.140284,2.321927,2.536429,-0.1300263,0.1753449,0.1258917,319.2686,26.31533,295.31,-0.9490896,-1.628521,0.3228227,0.3228175,2.787999,2.185472,0.3943862,-0.282977,0.174328,347.674,3.576439,302.188,
5400.667,0.08199817,-0.004911598,0.02804426,-0.02894266,-0.1621646,-0.07471676,0.1053066,0.07680601,-0.2546468,4.454471,357.5173,355.1289,1.083917,0.6591871,-0.1453878,2.381502,2.240318,2.486972,-0.1163196,0.1833432,0.1245624,320.1329,28.2294,291.1429,-1.047021,-1.553835,0.2919925,0.4713677,2.730247,2.280989,0.3780332,-0.3012431,0.1773409,349.1344,2.764762,299.9563,
5414.833,0.08031233,-0.009199032,0.0273144,-0.05880127,-0.1510939,-0.08509306,0.1063788,0.07658038,-0.2542758,4.539711,357.6384,355.1908,1.08511,0.5794004,-0.1195271,2.496554,2.127704,2.384849,-0.1024471,0.1902397,0.1235536,321.1169,29.80549,287.3839,-1.147985,-1.478486,0.2623783,0.6258233,2.735813,2.241838,0.3605217,-0.3183315,0.1799314,350.6661,1.587331,297.9857,
5428.77,0.0786437,-0.0126832,0.02736296,-0.08317084,-0.1358111,-0.08747338,0.1074433,0.07637146,-0.2538786,4.632317,357.7393,355.2434,1.081685,0.5086312,-0.09730285,2.405994,1.936159,2.237127,-0.08864736,0.1964051,0.1226974,322.0953,31.15876,284.2954,-1.24116,-1.398086,0.2294685,0.7038635,2.719445,2.012758,0.3423786,-0.333831,0.182049,352.2338,0.2208777,296.5878,
5442.537,0.077398,-0.01514806,0.02724881,-0.09403174,-0.114822,-0.1089947,0.1084785,0.07613838,-0.2534604,4.719839,357.8232,355.3647,1.081281,0.444638,-0.08285414,2.135561,1.702646,2.070155,-0.07465448,0.2016791,0.1218748,323.0111,32.40419,281.8746,-1.313765,-1.308147,0.1903775,0.7022004,2.603813,1.818524,0.3236397,-0.3479989,0.1833686,353.6759,359.0345,295.3661,
5456.571,0.07565787,-0.01698648,0.02811538,-0.1015012,-0.1072143,-0.1376945,0.1094573,0.07586863,-0.2529106,4.813863,357.9399,355.5063,1.0801,0.3741336,-0.06379265,1.756002,1.578263,1.859413,-0.06084633,0.2056777,0.1216357,324.1213,33.42541,280.1212,-1.378082,-1.198642,0.1419848,0.7428101,2.423246,1.833472,0.3041927,-0.3607516,0.1840704,354.8496,357.9328,293.8444,
5470.525,0.07462415,-0.01795174,0.029604,-0.1003002,-0.119754,-0.1417483,0.110497,0.07564974,-0.2523861,4.879137,358.0885,355.5882,1.076696,0.2885596,-0.03391857,1.512265,1.626283,1.652106,-0.0469131,0.2084268,0.121873,325.5764,34.10488,278.6122,-1.432034,-1.10288,0.09811795,0.904094,2.29516,2.135735,0.2844125,-0.3728638,0.1845065,355.8477,356.5972,291.6721,
5484.466,0.07587298,-0.01878252,0.03059876,-0.08878484,-0.1560581,-0.1619741,0.1116436,0.07535986,-0.2519388,4.922584,358.3133,355.7441,1.077966,0.1975126,-0.01274928,1.521796,1.611021,1.651939,-0.03288,0.2098563,0.1220667,326.9736,34.99637,276.6025,-1.489278,-1.010047,0.05581629,1.149651,2.215822,2.531994,0.2639799,-0.383976,0.1845841,356.7192,354.8763,289.0911,
5498.223,0.0784022,-0.01982589,0.03167461,-0.09113885,-0.2064908,-0.2057226,0.1127892,0.07501435,-0.2514577,5.001155,358.6057,355.9611,1.082005,0.1057515,-0.004359215,1.702152,1.476529,1.867377,-0.01907966,0.2098203,0.1223218,328.1982,36.34306,273.8861,-1.539717,-0.9154652,0.01390795,1.352072,2.113955,2.684099,0.2433565,-0.3935682,0.1841598,357.4997,352.9381,286.8215,
5512.35,0.07918914,-0.02110455,0.03257152,-0.1048844,-0.2457738,-0.2301414,0.1137798,0.07467836,-0.2509589,5.098363,358.8859,356.1349,1.075318,0.007479653,0.01234572,1.936585,1.412664,2.017998,-0.005535569,0.2085871,0.1229868,329.6119,37.50711,271.0595,-1.568266,-0.8214713,-0.02786566,1.363862,1.962914,2.514735,0.2227873,-0.4018093,0.1830934,358.2687,351.2729,285.1959,
5526.222,0.077522,-0.02143664,0.03375725,-0.1013602,-0.2520922,-0.234179,0.1146927,0.07441393,-0.2504296,5.154719,359.1034,356.2964,1.060546,-0.09105323,0.03294127,2.022062,1.44093,2.059927,0.007682731,0.2065344,0.1239151,331.3029,38.44919,268.621,-1.579991,-0.7319676,-0.06932551,1.275256,1.815084,2.303099,0.2020646,-0.408952,0.1812648,359.0489,349.8715,283.8076,
5540.032,0.0741946,-0.01878276,0.03583138,-0.07172879,-0.2342969,-0.2340892,0.1156034,0.07428865,-0.2498527,5.141664,359.2769,356.4679,1.037782,-0.1767291,0.05402967,2.006622,1.468098,2.011747,0.02048425,0.2039518,0.1251647,333.0873,39.18409,266.605,-1.598271,-0.6439151,-0.1132948,1.352366,1.677412,2.314465,0.1811106,-0.4153337,0.1790734,359.6041,348.1146,282.1963,
5554.283,0.07054538,-0.01356921,0.03894685,-0.0130843,-0.210682,-0.215089,0.1165142,0.07424423,-0.2492089,5.038104,359.4243,356.5896,1.016472,-0.2380923,0.06921527,2.044424,1.369127,2.001868,0.03316406,0.2006406,0.1265181,334.7027,39.87968,264.5097,-1.618349,-0.5607047,-0.1583188,1.499912,1.595186,2.487698,0.1601174,-0.4207421,0.1764626,0.08273667,345.9887,280.321,
5568.076,0.06675183,-0.008926751,0.04182591,0.04235353,-0.1984276,-0.1785254,0.1173561,0.07412951,-0.2485795,4.929132,359.582,356.6609,0.992494,-0.302917,0.08706896,2.150618,1.20199,2.041773,0.04550516,0.1961959,0.1281671,336.2263,40.53695,262.222,-1.629382,-0.4727033,-0.2037611,1.691594,1.50136,2.504097,0.1397465,-0.4244843,0.1733794,0.5040096,343.6112,278.8015,
5581.712,0.06387112,-0.007106076,0.04283228,0.04755472,-0.1871255,-0.1547748,0.1181276,0.0739564,-0.2479854,4.912352,359.7313,356.7485,0.9650658,-0.3624344,0.1020293,2.292606,0.9952152,2.099571,0.05748767,0.1910295,0.1297293,337.6856,41.09314,259.7683,-1.599879,-0.3678512,-0.2446682,1.792785,1.258264,2.106116,0.1208675,-0.4263167,0.1697432,0.7343397,341.5822,278.3029,
5595.847,0.06031284,-0.008268769,0.04300674,0.02293431,-0.1835672,-0.1411239,0.1187921,0.07368881,-0.2473722,4.939539,359.8922,356.8336,0.934279,-0.4191917,0.108243,2.366901,0.8714346,2.154761,0.0688733,0.1852106,0.1311451,339.2749,41.62649,257.4041,-1.531043,-0.2578246,-0.2782208,1.750094,0.9016382,1.565072,0.103422,-0.4270673,0.1657222,0.6966735,340.1187,278.4668,
5609.828,0.05684834,-0.0101549,0.04270434,-0.01953462,-0.1677113,-0.1245155,0.1194756,0.07351474,-0.2467752,5.021954,0.01557395,356.8992,0.9012508,-0.4625259,0.1087716,2.425727,0.8009661,2.151624,0.0797257,0.1794183,0.1323691,340.988,41.98158,255.2193,-1.441287,-0.1600204,-0.3033478,1.570395,0.5909912,1.355479,0.0871817,-0.4273773,0.161537,0.4242158,338.9337,278.2765,
5623.772,0.05324767,-0.01093784,0.04326605,-0.04339809,-0.1497918,-0.1076676,0.1201401,0.07342053,-0.2461505,5.069627,0.1181453,356.9536,0.8619621,-0.497328,0.09992044,2.468136,0.6676003,2.187083,0.090093,0.1733991,0.1333104,342.6265,42.32021,252.9659,-1.358219,-0.08343703,-0.3225405,1.416088,0.4538574,1.651877,0.07171337,-0.4275428,0.1575295,-0.005284005,337.4267,277.1444,
5637.446,0.04996245,-0.01007464,0.04468653,-0.0354347,-0.1359066,-0.0939115,0.1207685,0.0733355,-0.2454443,5.058485,0.2193111,357.0013,0.8232029,-0.5164368,0.07936764,2.473135,0.4282157,2.313782,0.1000674,0.1671864,0.1336237,344.0405,42.79292,250.4268,-1.283907,-0.02002266,-0.3350995,1.385541,0.394535,2.08208,0.05742994,-0.4269921,0.1538013,359.4489,335.4637,275.6378,
5651.529,0.04707914,-0.007241646,0.0473695,-0.02223999,-0.1234429,-0.06964044,0.1213505,0.07337393,-0.2445884,5.04831,0.3022349,357.0069,0.7894568,-0.5232393,0.04605787,2.328509,0.2834682,2.436075,0.1095504,0.1613704,0.1334093,345.39,43.53633,248.0163,-1.198028,0.04293891,-0.3371343,1.430792,0.2159425,2.176204,0.04488069,-0.4254961,0.1503182,358.7501,333.5053,274.779,
5665.419,0.04454789,-0.00390877,0.05002819,0.01407962,-0.1071541,-0.04970152,0.1218932,0.07339015,-0.243772,4.963644,0.3563713,357.0185,0.7571726,-0.5062423,0.005825803,1.981579,0.2053185,2.380012,0.1185736,0.1561575,0.1327354,346.4057,44.39176,246.1423,-1.091051,0.09293246,-0.3290363,1.425481,-0.01814872,1.846651,0.03404407,-0.4237233,0.1469433,358.1438,332.0433,274.8085,
5679.076,0.04149921,-0.0006218357,0.05245999,0.03206592,-0.08075848,-0.04351351,0.1223769,0.07344665,-0.2429314,4.927114,0.3783081,357.0527,0.7187411,-0.4715372,-0.02999874,1.556674,0.2216552,2.091261,0.1269337,0.1516522,0.1318243,347.1642,45.08356,245.0334,-0.9744337,0.1215541,-0.3121555,1.391239,-0.210281,1.366114,0.02465524,-0.4220025,0.1438647,357.7302,330.9713,275.3539,
5693.165,0.03833575,0.001369618,0.05534154,0.0524059,-0.04273726,-0.02537969,0.1228225,0.07349803,-0.2420993,4.854627,0.3445424,357.0367,0.6796862,-0.4292305,-0.06622709,1.118067,0.254762,1.841746,0.1345892,0.1475145,0.130594,347.6929,45.90978,244.2181,-0.8627463,0.131616,-0.2891822,1.405063,-0.329091,0.9867681,0.01649915,-0.4205696,0.1413046,357.4375,329.9146,276.068,
5707.217,0.03497326,0.004253505,0.05786359,0.07360528,0.00156316,0.01115858,0.1232247,0.07365582,-0.2412105,4.767558,0.2573884,356.9694,0.6392126,-0.3922302,-0.09223565,0.8378356,0.2649674,1.720175,0.1414992,0.1437305,0.1292826,348.2115,46.7929,243.3147,-0.7567928,0.1256227,-0.2609855,1.466698,-0.3608235,0.727405,0.00980759,-0.4194185,0.1393251,357.3012,328.7664,276.8239,
5720.881,0.03161446,0.006342458,0.06085682,0.1065685,0.04633767,0.0391403,0.1235526,0.07371011,-0.2402048,4.635589,0.1361041,356.9128,0.5786048,-0.3508268,-0.1137985,0.6400129,0.3085197,1.583297,0.1470261,0.1406146,0.1278369,348.7364,47.62415,242.5829,-0.6477004,0.1065558,-0.2267106,1.48826,-0.3296054,0.5034031,0.004676066,-0.4186886,0.1378602,357.3388,327.7233,277.588,
5735.008,0.0283525,0.008218266,0.06254303,0.1168215,0.0908052,0.0581188,0.123857,0.07379404,-0.2392373,4.55104,359.9862,356.8571,0.5043337,-0.3065236,-0.1223998,0.5075208,0.4304177,1.293956,0.1516081,0.1384798,0.1265597,349.3609,48.15961,242.358,-0.5279353,0.08255892,-0.18586,1.381849,-0.294797,0.2882838,0.001415092,-0.4181462,0.1369174,357.4409,327.0066,278.2863,
5749.015,0.02550061,0.008301612,0.06329427,0.1072445,0.1306474,0.07806943,0.1241789,0.0738425,-0.2383718,4.501237,359.814,356.7793,0.4242012,-0.247292,-0.117256,0.341945,0.5598772,0.8683244,0.1552127,0.137623,0.1256413,349.8592,48.399,242.7185,-0.3989473,0.06062558,-0.1422335,1.152096,-0.2872136,0.1130719,-0.0003118254,-0.4179758,0.1362968,357.4814,326.6675,278.8459,
5762.75,0.02315961,0.005899855,0.06274243,0.07719998,0.1502891,0.1015537,0.1244457,0.0737932,-0.2375736,4.506124,359.6615,356.6729,0.3448124,-0.1698266,-0.105343,0.07456954,0.5691035,0.491096,0.157797,0.1376895,0.1249214,349.9287,48.60955,243.2831,-0.2800201,0.03886021,-0.1036419,0.9364095,-0.2790954,0.08147146,-0.0009371229,-0.4182174,0.1361117,357.3954,326.3572,279.1837,
5776.812,0.02100162,0.001685033,0.06060417,0.02647482,0.1589494,0.1387077,0.1246772,0.07367328,-0.236804,4.574751,359.5075,356.5096,0.2643206,-0.0857088,-0.08650997,-0.1930162,0.4857572,0.1746351,0.1592114,0.138567,0.1245317,349.6707,48.74942,243.9217,-0.17117,0.01904943,-0.06643665,0.8158052,-0.3426076,0.06174546,-0.0002104528,-0.4187746,0.1365605,357.1852,326.0181,279.6324,
5790.763,0.01911361,-0.002675943,0.05806598,-0.03264552,0.1616308,0.1603244,0.1248903,0.07354809,-0.236095,4.703974,359.3605,356.3702,0.1822176,-0.005117978,-0.06389341,-0.4096287,0.3457836,-0.0373376,0.1596038,0.1401587,0.1245436,349.2184,48.86723,244.4911,-0.05824193,-0.008471073,-0.02437263,0.6848917,-0.3991064,-0.1525554,0.002167676,-0.4197148,0.1375777,357.1756,326.0266,280.3413,
5804.605,0.01665753,-0.00670892,0.05463535,-0.08271115,0.1577968,0.1590684,0.1250436,0.07339267,-0.2354393,4.835689,359.2361,356.2681,0.101423,0.06807972,-0.0389616,-0.5806091,0.1305594,-0.1288492,0.1589383,0.1422189,0.1249552,348.5437,49.02344,244.8472,0.06699754,-0.04382328,0.02468063,0.3745399,-0.386006,-0.4565692,0.00619919,-0.4211992,0.1389202,357.3791,326.6627,280.937,
5818.411,0.01360614,-0.008948729,0.05068748,-0.109682,0.1489559,0.159662,0.1251485,0.07328133,-0.234828,4.948161,359.1209,356.1428,0.01929404,0.128455,-0.01162632,-0.6792448,-0.1160653,-0.1660387,0.15716,0.1445129,0.125699,347.7245,49.13621,245.0222,0.2036165,-0.09224586,0.07868639,-0.08121278,-0.239034,-0.6125453,0.01155009,-0.4237201,0.1408547,357.6729,327.6735,280.9932,
5832.477,0.01043409,-0.008858981,0.04696187,-0.1156502,0.1288195,0.1665876,0.1252108,0.07320909,-0.2342844,5.036756,359.0359,355.9998,-0.06402681,0.1722932,0.01470818,-0.7435368,-0.2784165,-0.2493757,0.1543625,0.1469894,0.1266227,346.8824,49.14341,245.3082,0.3006512,-0.1390298,0.1188383,-0.3519492,-0.02339878,-0.5696038,0.01727744,-0.426612,0.1431094,358.0206,328.4052,280.7327,
5846.513,0.007047879,-0.00790132,0.04204436,-0.1095635,0.1030145,0.1719205,0.1251907,0.07313188,-0.2338238,5.107548,358.9744,355.8593,-0.146035,0.2012028,0.03688972,-0.8004162,-0.3190942,-0.3931442,0.1505308,0.1496857,0.1277,346.1049,49.05597,245.8621,0.3834204,-0.1850761,0.1540553,-0.4760801,0.1445724,-0.5904353,0.02391559,-0.429871,0.1458391,358.5067,329.0669,280.58,
5860.033,0.002780013,-0.006031923,0.03649007,-0.1064378,0.07160509,0.1738902,0.1250386,0.07310619,-0.2334046,5.183437,358.947,355.7168,-0.2151742,0.2188654,0.05229902,-0.8537451,-0.3296111,-0.538906,0.1460756,0.152407,0.1288165,345.3209,48.89786,246.5714,0.465027,-0.2287016,0.1867966,-0.5337734,0.2208271,-0.8679063,0.03168871,-0.4332412,0.1487635,359.2844,329.968,280.9359,
5874.125,-0.001943997,-0.003635359,0.03037151,-0.0936263,0.04719206,0.1667369,0.1248593,0.07315399,-0.2331123,5.230117,358.9228,355.5982,-0.2824216,0.2332351,0.06289305,-0.9168745,-0.3493799,-0.6557982,0.1406495,0.1552568,0.1299603,344.4741,48.72014,247.3643,0.5546698,-0.2646081,0.2167253,-0.5968168,0.2295611,-1.354379,0.04084194,-0.4364709,0.1518772,0.3640609,331.2395,281.8752,
5888.205,-0.007329189,0.0001474187,0.02371686,-0.07094947,0.03034222,0.1528708,0.1246054,0.07329104,-0.2329559,5.24645,358.9003,355.5024,-0.3591812,0.2509116,0.06873938,-1.021611,-0.397667,-0.7997348,0.1340319,0.1583537,0.1309634,343.4588,48.47203,248.3348,0.6511565,-0.2808746,0.2399664,-0.6735265,0.1589583,-1.740648,0.05141582,-0.4395342,0.1550788,1.37545,332.6677,283.0581,
5901.862,-0.01352305,0.004390182,0.01718737,-0.03396911,0.0159995,0.1435825,0.1242387,0.07344586,-0.2328844,5.205071,358.887,355.3953,-0.4420214,0.2786015,0.06844208,-1.310381,-0.3981799,-1.097512,0.1264768,0.1619628,0.1318706,342.1839,48.12283,249.9917,0.7532425,-0.279186,0.256985,-0.7930124,0.03279543,-1.91938,0.06334993,-0.4425867,0.158585,2.123258,334.1636,284.1778,
5915.989,-0.01998345,0.008328002,0.01016609,0.003358907,0.006028077,0.1439103,0.1238856,0.07361022,-0.2328844,5.145264,358.8663,355.2762,-0.5129634,0.3083378,0.06494522,-1.737607,-0.4129434,-1.46526,0.1183542,0.1656009,0.1327415,340.6156,47.69155,252.2845,0.8600674,-0.2684792,0.2702836,-0.9645739,-0.08407089,-1.96906,0.07661413,-0.4454653,0.1620701,2.725631,335.7817,285.1597,
5929.917,-0.02646714,0.01094937,0.002240527,0.01934672,0.003006669,0.1356484,0.1234479,0.07374291,-0.2330256,5.118651,358.8484,355.1855,-0.5822141,0.3301521,0.06105721,-2.232694,-0.450586,-1.829983,0.1095751,0.1689595,0.1336401,338.837,47.16569,255.172,0.9619379,-0.2527736,0.2800791,-1.11464,-0.1859752,-1.980642,0.09092529,-0.4480734,0.1656986,3.255615,337.4492,286.1274,
5943.912,-0.03367013,0.01043981,-0.006077416,0.02919427,-0.00285272,0.1351598,0.1228569,0.0737755,-0.2332978,5.081629,358.8339,355.0707,-0.6490775,0.334378,0.05418514,-2.679393,-0.5535248,-2.027444,0.09980068,0.1717191,0.1344519,336.9636,46.7197,258.2217,1.056073,-0.2317785,0.2864508,-1.180812,-0.2657866,-2.136178,0.1061939,-0.4499919,0.1693026,3.904579,339.189,287.4666,
5957.605,-0.04026009,0.009573781,-0.01406656,0.01731142,0.004748093,0.1391332,0.1221502,0.07394581,-0.2336464,5.100247,358.794,354.9544,-0.7197159,0.3192234,0.04676011,-2.975645,-0.7212189,-2.096003,0.08911034,0.1738036,0.1351131,335.0764,46.25454,261.2387,1.140062,-0.2000635,0.2900363,-1.139283,-0.3537223,-2.451548,0.1223639,-0.4510771,0.1730109,4.644238,340.9558,289.3998,
5971.814,-0.04641815,0.01082475,-0.01980126,0.02544963,0.015527,0.1449341,0.1213892,0.07424828,-0.2339797,5.05028,358.7377,354.8331,-0.7784415,0.2974284,0.03683127,-3.214628,-0.9310107,-2.074595,0.07810367,0.1755553,0.1355479,333.1359,45.82658,264.3069,1.216831,-0.1552756,0.2911959,-1.053801,-0.4649072,-2.829343,0.1394565,-0.4512717,0.1767042,5.356637,342.7733,291.8298,
5985.715,-0.05068504,0.01514443,-0.02324938,0.0730083,0.02992537,0.1604949,0.1205361,0.07460862,-0.2343445,4.89047,358.6506,354.6859,-0.8447367,0.2707067,0.0209191,-3.593483,-1.245961,-2.04289,0.06594614,0.1765972,0.1358319,330.8984,45.44883,267.8407,1.293539,-0.09745125,0.289239,-1.018149,-0.6131096,-3.214361,0.1573901,-0.4506085,0.1803048,5.963783,344.7727,294.6352,
5999.434,-0.0538628,0.02007635,-0.02499693,0.1381709,0.04794579,0.1910812,0.1196542,0.07495586,-0.2347045,4.676776,358.5323,354.4947,-0.9112386,0.2398618,0.005114861,-4.043409,-1.672361,-2.023127,0.05320726,0.1769114,0.1360306,328.3923,44.94896,271.971,1.361367,-0.03516974,0.283393,-1.008711,-0.6939354,-3.605508,0.1757044,-0.4490263,0.1837832,6.612261,346.872,297.7846,
6013.518,-0.05513168,0.02226778,-0.02642583,0.1931901,0.07858695,0.2375759,0.1188865,0.07519267,-0.2351041,4.457293,358.3586,354.2472,-0.9697626,0.2065964,-0.005176768,-4.420099,-2.177853,-1.969583,0.03985904,0.176593,0.1363166,325.731,44.27023,276.5656,1.414926,0.03521332,0.2730584,-0.9835043,-0.6573026,-4.033043,0.1943744,-0.4459501,0.1870365,7.407037,348.9585,301.3681,
6027.517,-0.05487647,0.02078731,-0.02834118,0.1945431,0.1178164,0.277462,0.1181908,0.07532974,-0.2355762,4.347064,358.145,354.0035,-1.043551,0.1524066,-0.007566676,-4.642447,-2.744919,-1.945381,0.02528926,0.174883,0.1366187,322.9651,43.16409,281.6364,1.456687,0.1265386,0.2567913,-0.9504178,-0.653566,-4.375524,0.2135874,-0.4409092,0.1899276,8.053014,351.0277,305.1856,
6041.018,-0.05242022,0.01596009,-0.0302574,0.1357884,0.1701433,0.2852678,0.1175823,0.07539,-0.2360148,4.371589,357.9009,353.8038,-1.111905,0.07399096,-0.001559541,-4.642159,-3.204442,-1.893023,0.01043221,0.1716991,0.1370637,320.4256,41.71149,286.823,1.494326,0.2564136,0.2337576,-0.879483,-0.972195,-4.440416,0.2331672,-0.4339195,0.1921966,7.882671,353.1838,308.7509,
6055.178,-0.0490098,0.009661567,-0.03114174,0.04544631,0.2083701,0.286192,0.1170299,0.07544607,-0.2364244,4.489575,357.6667,353.5811,-1.169282,-0.02000567,0.01313424,-4.502844,-3.574675,-1.938694,-0.004618544,0.1672542,0.1375395,318.1051,39.62958,292.3629,1.511065,0.4062132,0.207727,-0.6341968,-1.345772,-4.2601,0.2524393,-0.4253289,0.1943489,7.052383,354.998,311.8769,
6069.111,-0.04528227,0.003587003,-0.03100038,-0.02961238,0.2139625,0.3027662,0.1164868,0.07547987,-0.2367859,4.606073,357.4848,353.3083,-1.2135,-0.1281975,0.02835761,-4.399453,-3.841718,-1.960381,-0.02003861,0.1612724,0.1379285,316.172,37.13869,298.3793,1.498838,0.5514178,0.1865599,-0.2928959,-1.471787,-4.334627,0.2708812,-0.4150774,0.1965662,6.191793,356.4604,315.4577,
6082.944,-0.04155428,-0.0002554771,-0.03012007,-0.08286629,0.1960386,0.3171011,0.1159923,0.07544617,-0.2371464,4.72215,357.3386,353.0394,-1.239446,-0.2496359,0.04579638,-4.396058,-4.013713,-1.871931,-0.03541553,0.1538243,0.1386427,314.7977,34.5184,304.795,1.466241,0.6806665,0.1716292,-0.06386999,-1.286441,-4.999703,0.2886959,-0.4028871,0.1988027,5.763139,357.855,320.4686,
6096.988,-0.0391886,-0.002826743,-0.02758739,-0.1064944,0.1569608,0.3350214,0.1154568,0.07537284,-0.2374163,4.80381,357.2419,352.7374,-1.244865,-0.3712793,0.06320649,-4.286268,-4.191964,-1.695971,-0.05050693,0.1451504,0.1395516,313.7111,31.95306,311.1521,1.435129,0.8023861,0.1588422,-0.1344785,-1.163909,-5.895724,0.3060614,-0.3888704,0.200686,5.493761,359.7002,326.5376,
6111.028,-0.03837621,-0.00361496,-0.02401608,-0.1187315,0.1142628,0.357846,0.1148286,0.07531898,-0.2376437,4.881879,357.1737,352.4139,-1.240341,-0.4800346,0.06857514,-3.900334,-4.481377,-1.500937,-0.0653702,0.1351646,0.1402954,312.4237,29.44,317.2112,1.414384,0.948631,0.1386538,-0.20566,-1.454675,-6.483651,0.3235522,-0.3724211,0.2018549,4.536129,1.933487,332.59,
6124.846,-0.04007264,-0.003237643,-0.02036256,-0.1215264,0.05993198,0.3710751,0.1140778,0.07530238,-0.2378559,4.951395,357.1693,352.093,-1.235788,-0.5806681,0.07915923,-3.451146,-4.784804,-1.396932,-0.08018047,0.1240744,0.1416335,311.1334,26.61698,323.4712,1.398086,1.120232,0.1049881,-0.06050441,-2.103171,-6.279465,0.3406249,-0.3545401,0.202325,2.580099,4.24924,337.1938,
6138.664,-0.04337203,-0.002674147,-0.01699877,-0.1134837,-0.004267619,0.3588095,0.1132884,0.07520337,-0.2380385,4.985984,357.233,351.8302,-1.225791,-0.6779297,0.1062609,-3.047436,-4.958335,-1.403333,-0.09457865,0.1120441,0.1435859,310.1948,23.3624,329.9886,1.357104,1.262928,0.07512139,0.1487149,-2.312562,-5.475582,0.3567691,-0.3356315,0.2029413,0.7935971,5.836884,340.1779,
6152.728,-0.04738878,-0.003647862,-0.01546037,-0.109176,-0.06425238,0.3293656,0.1124892,0.07503537,-0.238236,5.030341,357.3392,351.6044,-1.211334,-0.7666843,0.1265717,-2.481243,-5.052864,-1.522585,-0.1083993,0.09902109,0.1453319,309.2268,19.70607,336.4518,1.290569,1.375881,0.05652654,0.2542787,-2.095088,-4.632622,0.3718563,-0.3151247,0.2037117,359.5703,6.746298,342.4214,
6166.697,-0.05202171,-0.006328722,-0.01477635,-0.130297,-0.1118345,0.2770816,0.1116283,0.07484478,-0.2384477,5.148765,357.4765,351.4483,-1.196942,-0.8397533,0.1375205,-1.914218,-5.160429,-1.664227,-0.1218958,0.08536153,0.1470372,308.3206,15.63734,343.2019,1.217469,1.480695,0.03819706,0.2843357,-1.98492,-4.07452,0.3856684,-0.2931912,0.2040347,358.3862,7.72483,344.6521,
6180.423,-0.05702271,-0.00997238,-0.01454716,-0.1662279,-0.1411556,0.2022167,0.1105976,0.07464902,-0.2387133,5.315639,357.6327,351.3798,-1.178286,-0.9247968,0.1569972,-1.545364,-5.316027,-1.803976,-0.1351861,0.07053038,0.1491804,307.9508,11.14554,350.5721,1.120862,1.599269,0.01215275,0.366203,-2.085562,-3.889329,0.3972762,-0.269722,0.20371,356.8142,8.926785,347.2896,
6194.552,-0.06223996,-0.01286182,-0.01502294,-0.2077216,-0.1635007,0.1312926,0.1094866,0.0745061,-0.2390347,5.516912,357.8159,351.3394,-1.168859,-1.008188,0.1850525,-1.276352,-5.698284,-1.955197,-0.1488202,0.0552609,0.1518196,308.2036,6.252943,358.9297,1.01162,1.691599,-0.01373608,0.4783561,-2.206737,-4.020657,0.4072878,-0.2461598,0.2031815,354.9376,10.03546,350.4924,
6208.536,-0.0672405,-0.01339016,-0.01584411,-0.2315484,-0.192764,0.09181698,0.1083882,0.07443903,-0.2393155,5.686253,358.0336,351.2679,-1.175676,-1.094565,0.218129,-0.8750048,-6.206933,-2.256191,-0.1625635,0.03866436,0.15488,308.9739,0.7316959,8.227913,0.8812553,1.764437,-0.0408484,0.5538685,-2.255233,-4.355568,0.4155428,-0.2221335,0.2023461,352.9239,10.82084,354.2819,
6221.955,-0.07114331,-0.01017614,-0.01733,-0.2295458,-0.2284209,0.05185115,0.1073279,0.07450485,-0.2396379,5.806691,358.2901,351.2585,-1.1882,-1.18919,0.2463515,-0.2749549,-6.527686,-2.732136,-0.1758626,0.02087473,0.1579627,310.2155,354.7415,17.74044,0.7460849,1.817151,-0.06850297,0.5998771,-2.301371,-4.64832,0.4222857,-0.197833,0.2011486,350.8602,11.39576,358.2893,
6236.113,-0.07418809,-0.003833061,-0.01903048,-0.1805879,-0.2660263,-0.006611922,0.1062269,0.07468653,-0.2399101,5.810812,358.5785,351.3374,-1.180639,-1.290261,0.2656858,0.3725157,-6.520133,-3.149884,-0.1884716,0.001972493,0.1611011,311.8932,349.1399,26.51154,0.6156654,1.847249,-0.09533987,0.6169127,-2.325873,-4.749703,0.4275548,-0.1736133,0.1996328,348.896,11.82345,2.151561,
